YearWeekISO,ReportingCountry,Denominator,NumberOfIndivOneDose,Region,TargetGroup,Vaccine,Population
2024-02,NO,,10,NO,HCW,COMXBB,5488984
2023-12,NO,,465,NO,HCW,COMXBB,5488984
2024-01,NO,,70,NO,HCW,COMXBB,5488984
2023-12,NO,476435,19180,NO,Age70_79,COMXBB,5488984
2023-10,NO,,278543,NO,Age60+,COMXBB,5488984
2024-01,NO,,7625,NO,Age60+,COMXBB,5488984
2023-12,NO,,46636,NO,Age60+,COMXBB,5488984
2024-02,NO,,1892,NO,Age60+,COMXBB,5488984
2024-03,NO,,744,NO,Age60+,COMXBB,5488984
2023-09,NO,,14607,NO,Age60+,COMXBB,5488984
2023-11,NO,,263024,NO,Age60+,COMXBB,5488984
2023-12,NO,4376793,58906,NO,ALL,COMXBB,5488984
2024-02,NO,4376793,2801,NO,ALL,COMXBB,5488984
2023-11,NO,476435,118040,NO,Age70_79,COMXBB,5488984
2024-02,NO,476435,801,NO,Age70_79,COMXBB,5488984
2024-03,PL,30000832,12457,PL,ALL,NVXDXBB,36753736
2023-12,PL,30000832,349948,PL,ALL,NVXDXBB,36753736
2023-12,PL,30000832,28991,PL,ALL,OTHER,36753736
2023-09,PL,30000832,4495,PL,ALL,OTHER,36753736
2023-10,PL,30000832,6466,PL,ALL,OTHER,36753736
2023-09,PL,1595219,444,PL,Age80+,OTHER,36753736
2023-10,PL,1595219,618,PL,Age80+,OTHER,36753736
2023-12,PL,1595219,3001,PL,Age80+,OTHER,36753736
2024-02,PL,1595219,2548,PL,Age80+,OTHER,36753736
2024-01,PL,30000832,8937,PL,ALL,OTHER,36753736
2024-01,PL,,2154,,Age60_69,OTHER,36753736
2024-02,PL,,15860,,Age60_69,NVXDXBB,36753736
2023-11,PL,,2517,,Age70_79,OTHER,36753736
2024-01,PL,1595219,28964,PL,Age80+,NVXDXBB,36753736
2024-02,PL,1595219,8674,PL,Age80+,NVXDXBB,36753736
2023-12,PL,1595219,39779,PL,Age80+,NVXDXBB,36753736
2024-03,PL,1595219,2880,PL,Age80+,OTHER,36753736
2024-01,PL,1595219,1197,PL,Age80+,OTHER,36753736
2024-03,PL,1595219,1557,PL,Age80+,NVXDXBB,36753736
2024-03,PL,,13,PL,AgeUNK,OTHER,36753736
2024-01,PL,,16,PL,AgeUNK,NVXDXBB,36753736
2024-01,PL,4894363,60837,PL,Age60_69,NVXDXBB,36753736
2024-03,PL,4894363,5395,PL,Age60_69,OTHER,36753736
2023-10,PL,4894363,1527,PL,Age60_69,OTHER,36753736
2024-02,PL,4894363,4394,PL,Age60_69,OTHER,36753736
2024-02,PL,3225522,6580,PL,Age70_79,OTHER,36753736
2024-03,PL,3225522,7570,PL,Age70_79,OTHER,36753736
2023-09,PL,4894363,1293,PL,Age60_69,OTHER,36753736
2024-01,PL,3225522,2877,PL,Age70_79,OTHER,36753736
2023-10,PL,3225522,1420,PL,Age70_79,OTHER,36753736
2024-02,PL,,6,PL,AgeUNK,OTHER,36753736
2024-03,PL,,2,PL,AgeUNK,NVXDXBB,36753736
2024-01,PL,,14,PL,AgeUNK,OTHER,36753736
2023-09,PL,3225522,1111,PL,Age70_79,OTHER,36753736
2024-01,PL,3225522,79988,PL,Age70_79,NVXDXBB,36753736
2023-11,PL,4894363,2153,PL,Age60_69,OTHER,36753736
2023-12,PL,4894363,92321,PL,Age60_69,NVXDXBB,36753736
2023-12,PL,4894363,6935,PL,Age60_69,OTHER,36753736
2023-11,PL,1595219,996,PL,Age80+,OTHER,36753736
2024-03,PL,4894363,3086,PL,Age60_69,NVXDXBB,36753736
2024-02,PL,,5,,AgeUNK,NVXDXBB,36753736
2024-02,PL,,16875,,ALL,OTHER,36753736
2024-03,PL,30000832,21006,PL,ALL,OTHER,36753736
2024-02,PL,30000832,62208,PL,ALL,NVXDXBB,36753736
2023-11,PL,30000832,8618,PL,ALL,OTHER,36753736
2024-01,PL,30000832,229587,PL,ALL,NVXDXBB,36753736
2024-02,PL,3225522,21218,PL,Age70_79,NVXDXBB,36753736
2023-12,PL,3225522,8477,PL,Age70_79,OTHER,36753736
2023-12,PL,3225522,115759,PL,Age70_79,NVXDXBB,36753736
2024-03,PL,3225522,3823,PL,Age70_79,NVXDXBB,36753736
2023-10,PT,,0,PTCSR02,AgeUNK,OTHER,10467366
2024-03,PT,,0,PTCSR02,AgeUNK,OTHER,10467366
2023-09,PT,,0,PTCSR02,AgeUNK,OTHER,10467366
2024-04,PT,,0,PTCSR02,AgeUNK,COMXBB,10467366
2023-12,PT,,0,PTCSR02,AgeUNK,COMXBB,10467366
2024-03,PT,,1,PTCSR05,Age60+,OTHER,10467366
2024-04,PT,,0,PTCSR07,AgeUNK,OTHER,10467366
2024-03,PT,,0,PTCSR07,AgeUNK,COMXBB,10467366
2023-09,PT,,0,PTCSR07,AgeUNK,OTHER,10467366
2024-02,PT,,0,PTCSR07,AgeUNK,COMXBB,10467366
2023-10,PT,,0,PTCSR07,AgeUNK,OTHER,10467366
2023-12,PT,,0,PTCSR07,AgeUNK,OTHER,10467366
2023-11,PT,,0,PTCSR07,AgeUNK,OTHER,10467366
2024-04,PT,,0,PTCSR07,AgeUNK,COMXBB,10467366
2023-10,PT,,0,PTCSR07,AgeUNK,COMXBB,10467366
2024-02,PT,,0,PTCSR07,AgeUNK,OTHER,10467366
2023-12,PT,,0,PTCSR07,AgeUNK,COMXBB,10467366
2023-11,PT,,0,PTCSR07,AgeUNK,COMXBB,10467366
2023-12,PT,,72,PT1,ALL,OTHER,10467366
2023-11,PT,,143,PT1,ALL,OTHER,10467366
2023-10,PT,,294,PT1,ALL,OTHER,10467366
2024-04,PT,,0,PT1,ALL,OTHER,10467366
2024-01,PT,,133066,PT1,ALL,COMXBB,10467366
2023-12,PT,,124403,PT1,ALL,COMXBB,10467366
2023-11,PT,,587391,PT1,ALL,COMXBB,10467366
2023-10,PT,,1079707,PT1,ALL,COMXBB,10467366
2024-01,PT,,30,PT1,ALL,OTHER,10467366
2023-09,PT,,33574,PT1,ALL,COMXBB,10467366
2024-04,PT,,179,PT1,ALL,COMXBB,10467366
2024-02,PT,,39612,PT1,ALL,COMXBB,10467366
2024-03,PT,,7,PT1,ALL,OTHER,10467366
2023-09,PT,,22,PT1,ALL,OTHER,10467366
2024-03,PT,,7605,PT1,ALL,COMXBB,10467366
2024-02,PT,,10,PT1,ALL,OTHER,10467366
2024-03,PT,,10,PTCSR01,HCW,COMXBB,10467366
2024-04,PT,,0,PTCSR01,HCW,OTHER,10467366
2024-01,PT,,187,PTCSR01,HCW,COMXBB,10467366
2024-03,PT,,0,PTCSR01,HCW,OTHER,10467366
2024-02,PT,,21,PTCSR01,HCW,COMXBB,10467366
2024-04,PT,,0,PTCSR01,HCW,COMXBB,10467366
2023-12,PT,,176,PTCSR01,HCW,COMXBB,10467366
2024-04,PT,,0,PTCSR02,HCW,COMXBB,10467366
2024-02,PT,,24,PTCSR02,HCW,COMXBB,10467366
2023-12,PT,,40,PTCSR02,HCW,COMXBB,10467366
2023-09,PT,,0,PTCSR02,HCW,OTHER,10467366
2024-04,PT,,0,PTCSR02,HCW,OTHER,10467366
2023-10,PT,,0,PTCSR02,HCW,OTHER,10467366
2024-03,PT,,0,PTCSR02,HCW,OTHER,10467366
2023-12,PT,,0,PTCSR02,HCW,OTHER,10467366
2024-01,PT,,141,PTCSR02,HCW,COMXBB,10467366
2024-01,PT,,5,PTCSR02,Pregnant,COMXBB,10467366
2023-12,PT,,0,PTCSR02,Pregnant,OTHER,10467366
2023-11,PT,,30,PTCSR07,Age60+,OTHER,10467366
2023-12,PT,,0,PT1,AgeUNK,OTHER,10467366
2023-11,PT,,0,PT1,AgeUNK,COMXBB,10467366
2024-01,PT,,0,PT1,AgeUNK,COMXBB,10467366
2023-12,PT,,0,PT1,AgeUNK,COMXBB,10467366
2024-02,PT,,0,PT1,AgeUNK,OTHER,10467366
2024-04,PT,,0,PT1,AgeUNK,COMXBB,10467366
2023-09,PT,,0,PT1,AgeUNK,COMXBB,10467366
2023-10,PT,,0,PT1,AgeUNK,OTHER,10467366
2023-10,PT,,1,PTCSR02,Age80+,OTHER,10467366
2023-10,PT,,8847,PTCSR02,Age80+,COMXBB,10467366
2023-12,PT,,0,PTCSR02,Age80+,OTHER,10467366
2023-12,PT,,1108,PTCSR02,Age80+,COMXBB,10467366
2024-04,PT,,0,PTCSR02,Age80+,OTHER,10467366
2024-01,PT,,664,PTCSR02,Age80+,COMXBB,10467366
2023-09,PT,,187,PTCSR02,Age80+,COMXBB,10467366
2024-02,PT,,0,PTCSR02,Age80+,OTHER,10467366
2024-03,PT,,18,PTCSR02,Age80+,COMXBB,10467366
2023-11,PT,,0,PTCSR02,Age80+,OTHER,10467366
2023-11,PT,,4358,PTCSR02,Age80+,COMXBB,10467366
2023-10,PT,,467,PTCSR05,Pregnant,COMXBB,10467366
2023-11,PT,,488,PTCSR05,Pregnant,COMXBB,10467366
2023-12,PT,,201,PTCSR05,Pregnant,COMXBB,10467366
2024-03,PT,,19,PTCSR05,Pregnant,COMXBB,10467366
2024-04,PT,,0,PTCSR05,Pregnant,OTHER,10467366
2023-09,PT,,0,PTCSR05,Pregnant,OTHER,10467366
2023-10,PT,,2,PTCSR05,Pregnant,OTHER,10467366
2023-11,PT,,0,PTCSR05,Pregnant,OTHER,10467366
2024-01,PT,,0,PTCSR05,Pregnant,OTHER,10467366
2024-04,PT,,1,PTCSR05,Pregnant,COMXBB,10467366
2024-02,PT,,0,PTCSR05,Pregnant,OTHER,10467366
2024-01,PT,,199,PTCSR05,Pregnant,COMXBB,10467366
2023-11,PT,,0,PTCSR02,AgeUNK,COMXBB,10467366
2023-10,PT,,0,PTCSR02,AgeUNK,COMXBB,10467366
2024-01,PT,,0,PTCSR02,AgeUNK,OTHER,10467366
2024-01,PT,,0,PTCSR02,AgeUNK,COMXBB,10467366
2024-02,PT,,0,PTCSR02,AgeUNK,OTHER,10467366
2024-04,PT,,42,PTCSR04,ALL,COMXBB,10467366
2024-04,PT,,0,PTCSR04,ALL,OTHER,10467366
2023-12,PT,,28368,PTCSR04,ALL,COMXBB,10467366
2023-12,PT,,20,PTCSR04,ALL,OTHER,10467366
2023-11,PT,,36,PTCSR04,ALL,OTHER,10467366
2023-10,PT,,70,PTCSR04,ALL,OTHER,10467366
2023-09,PT,,10,PTCSR04,ALL,OTHER,10467366
2024-03,PT,,3,PTCSR04,ALL,OTHER,10467366
2024-01,PT,,26173,PTCSR04,ALL,COMXBB,10467366
2024-02,PT,,8151,PTCSR04,ALL,COMXBB,10467366
2024-02,PT,,3,PTCSR04,ALL,OTHER,10467366
2023-11,PT,,137963,PTCSR04,ALL,COMXBB,10467366
2023-10,PT,,256811,PTCSR04,ALL,COMXBB,10467366
2023-09,PT,,7277,PTCSR04,ALL,COMXBB,10467366
2024-01,PT,,10,PTCSR04,ALL,OTHER,10467366
2024-03,PT,,1608,PTCSR04,ALL,COMXBB,10467366
2023-12,PT,,0,PTCSR07,HCW,OTHER,10467366
2023-10,PT,,17742,PTCSR07,HCW,COMXBB,10467366
2024-01,PT,,0,PTCSR07,HCW,OTHER,10467366
2023-09,PT,,819,PTCSR07,HCW,COMXBB,10467366
2024-03,PT,,16,PTCSR07,HCW,COMXBB,10467366
2024-04,PT,,0,PTCSR07,HCW,OTHER,10467366
2023-11,PT,,1,PTCSR07,HCW,OTHER,10467366
2023-09,PT,,0,PTCSR07,HCW,OTHER,10467366
2023-10,PT,,3,PTCSR07,HCW,OTHER,10467366
2024-01,PT,,672,PTCSR07,HCW,COMXBB,10467366
2024-04,PT,,2,PTCSR07,HCW,COMXBB,10467366
2023-12,PT,,1077,PTCSR07,HCW,COMXBB,10467366
2023-11,PT,,7708,PTCSR07,HCW,COMXBB,10467366
2024-01,PT,,0,PTCSR01,HCW,OTHER,10467366
2023-10,PT,,0,PTCSR01,HCW,OTHER,10467366
2023-09,PT,,0,PTCSR01,HCW,OTHER,10467366
2023-11,PT,,0,PTCSR01,HCW,OTHER,10467366
2024-02,PT,,0,PTCSR01,HCW,OTHER,10467366
2023-12,PT,,0,PTCSR01,HCW,OTHER,10467366
2023-09,PT,,15,PTCSR01,HCW,COMXBB,10467366
2023-10,PT,,4692,PTCSR01,HCW,COMXBB,10467366
2023-11,PT,,1328,PTCSR01,HCW,COMXBB,10467366
2024-02,PT,,57,PTCSR04,HCW,COMXBB,10467366
2024-04,PT,,0,PTCSR04,HCW,OTHER,10467366
2023-12,PT,,0,PTCSR04,HCW,OTHER,10467366
2024-02,PT,,0,PTCSR04,HCW,OTHER,10467366
2024-01,PT,,0,PTCSR04,HCW,OTHER,10467366
2023-10,PT,,2,PTCSR04,HCW,OTHER,10467366
2023-11,PT,,6502,PTCSR04,HCW,COMXBB,10467366
2024-03,PT,,11,PTCSR04,HCW,COMXBB,10467366
2023-09,PT,,336,PTCSR04,HCW,COMXBB,10467366
2024-01,PT,,310,PTCSR04,HCW,COMXBB,10467366
2023-11,PT,,0,PTCSR04,HCW,OTHER,10467366
2023-10,PT,,12152,PTCSR04,HCW,COMXBB,10467366
2023-09,PT,,0,PTCSR04,HCW,OTHER,10467366
2023-12,PT,,952,PTCSR04,HCW,COMXBB,10467366
2024-04,PT,,2,PTCSR04,HCW,COMXBB,10467366
2024-04,PT,,0,PTCSR01,Pregnant,OTHER,10467366
2024-01,PT,,18,PTCSR01,Pregnant,COMXBB,10467366
2024-03,PT,,0,PTCSR01,Pregnant,OTHER,10467366
2024-03,PT,,3,PTCSR01,Pregnant,COMXBB,10467366
2024-01,PT,,0,PTCSR01,Pregnant,OTHER,10467366
2024-02,PT,,4,PTCSR01,Pregnant,COMXBB,10467366
2023-10,PT,,48,PTCSR01,Pregnant,COMXBB,10467366
2023-12,PT,,15,PTCSR01,Pregnant,COMXBB,10467366
2023-11,PT,,40,PTCSR01,Pregnant,COMXBB,10467366
2024-03,PT,,0,PTCSR02,Pregnant,OTHER,10467366
2023-09,PT,,0,PTCSR02,Pregnant,COMXBB,10467366
2023-10,PT,,0,PTCSR02,Pregnant,OTHER,10467366
2023-12,PT,,8,PTCSR02,Pregnant,COMXBB,10467366
2023-11,PT,,19,PTCSR02,Pregnant,COMXBB,10467366
2023-10,PT,,9,PTCSR02,Pregnant,COMXBB,10467366
2024-02,PT,,0,PTCSR02,Pregnant,OTHER,10467366
2024-04,PT,,0,PTCSR02,Pregnant,COMXBB,10467366
2024-01,PT,,7745,PTCSR07,Age70_79,COMXBB,10467366
2024-04,PT,,0,PTCSR07,Age70_79,COMXBB,10467366
2023-11,PT,,74496,PTCSR07,Age70_79,COMXBB,10467366
2024-03,PT,,0,PTCSR07,Age70_79,OTHER,10467366
2024-03,PT,,323,PTCSR07,Age70_79,COMXBB,10467366
2023-09,PT,,4293,PTCSR07,Age70_79,COMXBB,10467366
2024-02,PT,,0,PTCSR07,HCW,OTHER,10467366
2024-03,PT,,0,PTCSR07,HCW,OTHER,10467366
2024-02,PT,,87,PTCSR07,HCW,COMXBB,10467366
2024-01,PT,,0,PT1,Pregnant,OTHER,10467366
2023-12,PT,,1,PT1,Pregnant,OTHER,10467366
2023-11,PT,,1,PT1,Pregnant,OTHER,10467366
2023-10,PT,,3,PT1,Pregnant,OTHER,10467366
2023-09,PT,,0,PT1,Pregnant,OTHER,10467366
2024-04,PT,,2,PT1,Pregnant,COMXBB,10467366
2024-02,PT,,240,PT1,Pregnant,COMXBB,10467366
2023-11,PT,,1557,PT1,Pregnant,COMXBB,10467366
2023-09,PT,,24,PT1,Pregnant,COMXBB,10467366
2023-10,PT,,1406,PT1,Pregnant,COMXBB,10467366
2024-03,PT,,0,PT1,Pregnant,OTHER,10467366
2024-01,PT,,517,PT1,Pregnant,COMXBB,10467366
2023-12,PT,,606,PT1,Pregnant,COMXBB,10467366
2024-03,PT,,93,PT1,Pregnant,COMXBB,10467366
2024-04,PT,,0,PT1,Pregnant,OTHER,10467366
2024-02,PT,,0,PT1,Pregnant,OTHER,10467366
2023-09,PT,,0,PTCSR07,Age70_79,OTHER,10467366
2024-02,PT,,0,PTCSR07,Age70_79,OTHER,10467366
2023-10,PT,,21,PTCSR07,Age70_79,OTHER,10467366
2023-12,PT,,11920,PTCSR07,Age70_79,COMXBB,10467366
2023-10,PT,,135161,PTCSR07,Age70_79,COMXBB,10467366
2024-02,PT,,1948,PTCSR07,Age70_79,COMXBB,10467366
2024-04,PT,,0,PTCSR07,Age70_79,OTHER,10467366
2024-01,PT,,0,PTCSR07,Age70_79,OTHER,10467366
2023-12,PT,,4,PTCSR07,Age70_79,OTHER,10467366
2023-11,PT,,13,PTCSR07,Age70_79,OTHER,10467366
2024-03,PT,,0,PTCSR07,Age80+,OTHER,10467366
2023-12,PT,,7243,PTCSR07,Age80+,COMXBB,10467366
2023-10,PT,,14,PTCSR07,Age80+,OTHER,10467366
2024-02,PT,,1030,PTCSR07,Age80+,COMXBB,10467366
2023-11,PT,,0,PTCSR02,Pregnant,OTHER,10467366
2024-01,PT,,0,PTCSR02,Pregnant,OTHER,10467366
2023-09,PT,,0,PTCSR02,Pregnant,OTHER,10467366
2024-03,PT,,0,PTCSR02,Pregnant,COMXBB,10467366
2024-02,PT,,1,PTCSR02,Pregnant,COMXBB,10467366
2024-04,PT,,0,PTCSR02,Pregnant,OTHER,10467366
2024-01,PT,,2,PT1,Age80+,OTHER,10467366
2023-09,PT,,0,PTCSR02,Age80+,OTHER,10467366
2024-01,PT,,0,PTCSR02,Age80+,OTHER,10467366
2024-02,PT,,132,PTCSR02,Age80+,COMXBB,10467366
2024-04,PT,,0,PTCSR02,Age80+,COMXBB,10467366
2024-03,PT,,0,PTCSR04,HCW,OTHER,10467366
2024-01,PT,,3066,PTCSR01,Age60_69,COMXBB,10467366
2024-03,PT,,0,PTCSR01,Age60_69,OTHER,10467366
2023-12,PT,,3444,PTCSR01,Age60_69,COMXBB,10467366
2023-11,PT,,2,PTCSR01,Age60_69,OTHER,10467366
2023-10,PT,,18517,PTCSR01,Age60_69,COMXBB,10467366
2023-09,PT,,647,PTCSR01,Age60_69,COMXBB,10467366
2024-01,PT,,0,PTCSR01,Age60_69,OTHER,10467366
2024-02,PT,,0,PTCSR01,Age60_69,OTHER,10467366
2024-04,PT,,6,PTCSR01,Age60_69,COMXBB,10467366
2024-02,PT,,981,PTCSR01,Age60_69,COMXBB,10467366
2023-12,PT,,0,PTCSR01,Age60_69,OTHER,10467366
2023-11,PT,,12525,PTCSR01,Age60_69,COMXBB,10467366
2023-10,PT,,1,PTCSR01,Age60_69,OTHER,10467366
2023-09,PT,,0,PTCSR01,Age60_69,OTHER,10467366
2024-04,PT,,0,PTCSR01,Age60_69,OTHER,10467366
2024-03,PT,,228,PTCSR01,Age60_69,COMXBB,10467366
2024-03,PT,,422,PTCSR04,Age60_69,COMXBB,10467366
2024-04,PT,,0,PTCSR04,Age60_69,OTHER,10467366
2023-09,PT,,2,PT1,Age80+,OTHER,10467366
2024-02,PT,,0,PT1,Age80+,OTHER,10467366
2024-04,PT,,12,PTCSR05,Age60_69,COMXBB,10467366
2023-12,PT,,14285,PTCSR05,Age60_69,COMXBB,10467366
2024-01,PT,,1,PTCSR05,Age60_69,OTHER,10467366
2023-11,PT,,10,PTCSR05,Age60_69,OTHER,10467366
2023-10,PT,,83093,PTCSR05,Age60_69,COMXBB,10467366
2023-09,PT,,2,PTCSR05,Age60_69,OTHER,10467366
2024-01,PT,,12071,PTCSR05,Age60_69,COMXBB,10467366
2024-02,PT,,0,PTCSR05,Age60_69,OTHER,10467366
2024-02,PT,,3524,PTCSR05,Age60_69,COMXBB,10467366
2024-03,PT,,0,PTCSR05,Age60_69,OTHER,10467366
2023-12,PT,,4,PTCSR05,Age60_69,OTHER,10467366
2023-11,PT,,52283,PTCSR05,Age60_69,COMXBB,10467366
2023-10,PT,,4,PTCSR05,Age60_69,OTHER,10467366
2023-09,PT,,3641,PTCSR05,Age60_69,COMXBB,10467366
2024-03,PT,,663,PTCSR05,Age60_69,COMXBB,10467366
2024-04,PT,,0,PTCSR05,Age60_69,OTHER,10467366
2024-04,PT,,0,PTCSR02,ALL,OTHER,10467366
2024-01,PT,,6,PTCSR02,ALL,OTHER,10467366
2024-04,PT,,6,PTCSR01,Age60+,COMXBB,10467366
2024-01,PT,,0,PTCSR01,Age60+,OTHER,10467366
2024-03,PT,,457,PTCSR01,Age60+,COMXBB,10467366
2024-01,PT,,6249,PTCSR01,Age60+,COMXBB,10467366
2024-02,PT,,0,PTCSR01,Age60+,OTHER,10467366
2023-11,PT,,3,PTCSR01,Age60+,OTHER,10467366
2023-10,PT,,3,PTCSR01,Age60+,OTHER,10467366
2023-09,PT,,0,PTCSR01,Age60+,OTHER,10467366
2023-10,PT,,72883,PTCSR01,Age60+,COMXBB,10467366
2023-12,PT,,8004,PTCSR01,Age60+,COMXBB,10467366
2024-03,PT,,0,PTCSR01,Age60+,OTHER,10467366
2023-12,PT,,0,PTCSR01,Age60+,OTHER,10467366
2023-11,PT,,33026,PTCSR01,Age60+,COMXBB,10467366
2024-02,PT,,1774,PTCSR01,Age60+,COMXBB,10467366
2024-04,PT,,0,PTCSR01,Age60+,OTHER,10467366
2024-01,PT,,2198,PTCSR01,Age70_79,COMXBB,10467366
2023-10,PT,,2,PTCSR01,Age70_79,OTHER,10467366
2023-09,PT,,0,PTCSR01,Age70_79,OTHER,10467366
2024-04,PT,,0,PTCSR01,Age70_79,OTHER,10467366
2023-12,PT,,2738,PTCSR01,Age70_79,COMXBB,10467366
2023-11,PT,,12383,PTCSR01,Age70_79,COMXBB,10467366
2024-02,PT,,501,PTCSR01,Age70_79,COMXBB,10467366
2023-09,PT,,740,PTCSR01,Age70_79,COMXBB,10467366
2024-04,PT,,0,PTCSR01,Age70_79,COMXBB,10467366
2023-10,PT,,26748,PTCSR01,Age70_79,COMXBB,10467366
2023-12,PT,,0,PTCSR01,Age70_79,OTHER,10467366
2023-11,PT,,1,PTCSR01,Age70_79,OTHER,10467366
2024-02,PT,,0,PTCSR01,Age70_79,OTHER,10467366
2024-03,PT,,146,PTCSR01,Age70_79,COMXBB,10467366
2024-03,PT,,0,PTCSR01,Age70_79,OTHER,10467366
2024-01,PT,,0,PTCSR01,Age70_79,OTHER,10467366
2024-01,PT,,3,PTCSR04,Age70_79,OTHER,10467366
2024-04,PT,,8,PTCSR04,Age70_79,COMXBB,10467366
2023-11,PT,,12,PTCSR04,Age70_79,OTHER,10467366
2024-02,PT,,3699,PT1,Age80+,COMXBB,10467366
2023-12,PT,,1750,PTCSR02,Age60_69,COMXBB,10467366
2024-02,PT,,468,PTCSR02,Age60_69,COMXBB,10467366
2024-04,PT,,0,PTCSR02,Age60_69,OTHER,10467366
2023-10,PT,,8,PTCSR02,Age60_69,OTHER,10467366
2023-09,PT,,0,PTCSR02,Age60_69,OTHER,10467366
2024-01,PT,,2021,PTCSR02,Age60_69,COMXBB,10467366
2024-01,PT,,2,PTCSR02,Age60_69,OTHER,10467366
2024-03,PT,,0,PTCSR02,Age60_69,OTHER,10467366
2023-11,PT,,6741,PTCSR02,Age60_69,COMXBB,10467366
2024-03,PT,,60,PTCSR02,Age60_69,COMXBB,10467366
2023-10,PT,,7984,PTCSR02,Age60_69,COMXBB,10467366
2023-09,PT,,336,PTCSR02,Age60_69,COMXBB,10467366
2023-12,PT,,3,PTCSR02,Age60_69,OTHER,10467366
2023-11,PT,,3,PTCSR02,Age60_69,OTHER,10467366
2023-10,PT,,97277,PTCSR07,Age80+,COMXBB,10467366
2024-02,PT,,0,PTCSR07,Age80+,OTHER,10467366
2024-01,PT,,3916,PTCSR07,Age80+,COMXBB,10467366
2023-09,PT,,0,PTCSR07,Age80+,OTHER,10467366
2024-04,PT,,4,PTCSR07,Age80+,COMXBB,10467366
2024-04,PT,,0,PTCSR07,Age80+,OTHER,10467366
2023-09,PT,,2249,PTCSR07,Age80+,COMXBB,10467366
2023-11,PT,,42155,PTCSR07,Age80+,COMXBB,10467366
2023-11,PT,,4,PTCSR07,Age80+,OTHER,10467366
2023-12,PT,,0,PTCSR07,Age80+,OTHER,10467366
2024-01,PT,,1,PTCSR07,Age80+,OTHER,10467366
2024-03,PT,,210,PTCSR07,Age80+,COMXBB,10467366
2024-04,PT,,9,PTCSR01,ALL,COMXBB,10467366
2023-12,PT,,8867,PTCSR01,ALL,COMXBB,10467366
2024-02,PT,,1,PTCSR01,ALL,OTHER,10467366
2024-03,PT,,633,PTCSR01,ALL,COMXBB,10467366
2023-10,PT,,83951,PTCSR01,ALL,COMXBB,10467366
2023-10,PT,,15,PTCSR01,ALL,OTHER,10467366
2023-12,PT,,1,PTCSR01,ALL,OTHER,10467366
2023-11,PT,,7,PTCSR01,ALL,OTHER,10467366
2023-09,PT,,2012,PTCSR01,ALL,COMXBB,10467366
2023-09,PT,,0,PTCSR01,ALL,OTHER,10467366
2023-11,PT,,37248,PTCSR01,ALL,COMXBB,10467366
2024-03,PT,,0,PTCSR01,ALL,OTHER,10467366
2024-02,PT,,2616,PTCSR01,ALL,COMXBB,10467366
2024-01,PT,,0,PTCSR01,ALL,OTHER,10467366
2024-01,PT,,9035,PTCSR01,ALL,COMXBB,10467366
2024-04,PT,,0,PTCSR01,ALL,OTHER,10467366
2024-03,PT,,0,PTCSR02,Age80+,OTHER,10467366
2024-04,PT,,0,PTCSR04,Pregnant,OTHER,10467366
2024-01,PT,,0,PTCSR04,Pregnant,OTHER,10467366
2023-12,PT,,125,PTCSR04,Pregnant,COMXBB,10467366
2023-10,PT,,262,PTCSR04,Pregnant,COMXBB,10467366
2024-01,PT,,83,PTCSR04,Pregnant,COMXBB,10467366
2024-02,PT,,0,PTCSR04,Pregnant,OTHER,10467366
2023-09,PT,,0,PTCSR04,Pregnant,COMXBB,10467366
2023-12,PT,,1,PTCSR04,Pregnant,OTHER,10467366
2024-03,PT,,20,PTCSR04,Pregnant,COMXBB,10467366
2023-11,PT,,294,PTCSR04,Pregnant,COMXBB,10467366
2024-03,PT,,0,PTCSR04,Pregnant,OTHER,10467366
2024-02,PT,,55,PTCSR04,Pregnant,COMXBB,10467366
2024-04,PT,,0,PTCSR04,Pregnant,COMXBB,10467366
2023-10,PT,,0,PTCSR04,Pregnant,OTHER,10467366
2023-09,PT,,0,PTCSR04,Pregnant,OTHER,10467366
2023-11,PT,,1,PTCSR04,Pregnant,OTHER,10467366
2023-11,PT,,0,PTCSR01,Pregnant,OTHER,10467366
2023-12,PT,,0,PTCSR01,Pregnant,OTHER,10467366
2023-09,PT,,0,PTCSR01,Pregnant,OTHER,10467366
2023-10,PT,,0,PTCSR01,Pregnant,OTHER,10467366
2023-09,PT,,2,PTCSR01,Pregnant,COMXBB,10467366
2024-04,PT,,0,PTCSR01,Pregnant,COMXBB,10467366
2024-02,PT,,0,PTCSR01,Pregnant,OTHER,10467366
2023-09,PT,,1810,PTCSR01,Age60+,COMXBB,10467366
2023-11,PT,,15,PTCSR02,ALL,OTHER,10467366
2023-09,PT,,0,PTCSR02,ALL,OTHER,10467366
2023-11,PT,,20495,PTCSR02,ALL,COMXBB,10467366
2024-04,PT,,0,PTCSR02,ALL,COMXBB,10467366
2024-03,PT,,227,PTCSR02,ALL,COMXBB,10467366
2024-01,PT,,5682,PTCSR02,ALL,COMXBB,10467366
2024-03,PT,,0,PTCSR02,ALL,OTHER,10467366
2023-10,PT,,32619,PTCSR02,ALL,COMXBB,10467366
2023-09,PT,,989,PTCSR02,ALL,COMXBB,10467366
2024-02,PT,,1413,PTCSR02,ALL,COMXBB,10467366
2024-02,PT,,2,PTCSR02,ALL,OTHER,10467366
2023-12,PT,,4872,PTCSR02,ALL,COMXBB,10467366
2023-12,PT,,7,PTCSR02,ALL,OTHER,10467366
