DATAFLOW,LAST UPDATE,freq,unit,month,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Luxembourg,2021,510,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Luxembourg,2022,529,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Luxembourg,2023,540,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Luxembourg,2024,517,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Latvia,2015,1805,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Latvia,2016,1832,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Latvia,2017,1683,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Latvia,2018,1609,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Latvia,2019,1462,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Latvia,2020,1508,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Latvia,2021,1321,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Latvia,2022,1367,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Latvia,2023,1177,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Latvia,2024,1050,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Monaco,2023,22,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Moldova,2015,3344,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Moldova,2016,3432,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Moldova,2017,2963,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Moldova,2018,3106,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Moldova,2019,2882,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Moldova,2020,2671,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Moldova,2021,2388,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Moldova,2022,2224,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Moldova,2023,2177,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Moldova,2024,1910,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Montenegro,2015,639,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Montenegro,2016,600,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Montenegro,2017,628,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Montenegro,2018,611,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Montenegro,2019,561,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Montenegro,2020,595,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Montenegro,2021,540,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Montenegro,2022,533,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Montenegro,2023,621,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Montenegro,2024,624,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,North Macedonia,2015,1970,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,North Macedonia,2016,1972,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,North Macedonia,2017,1780,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,North Macedonia,2018,1888,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,North Macedonia,2019,1779,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,North Macedonia,2020,1566,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,North Macedonia,2021,1396,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,North Macedonia,2022,1427,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,North Macedonia,2023,1398,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,North Macedonia,2024,1145,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Malta,2015,391,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Malta,2016,393,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Malta,2017,353,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Malta,2018,373,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Malta,2019,355,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Malta,2020,395,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Malta,2021,343,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Malta,2022,341,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Malta,2023,405,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Malta,2024,363,f,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Netherlands,2015,14176,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Netherlands,2016,13990,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Netherlands,2017,14100,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Netherlands,2018,14111,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Netherlands,2019,14192,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Netherlands,2020,14085,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Netherlands,2021,13953,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Netherlands,2022,14054,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Netherlands,2023,13231,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Netherlands,2024,13582,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Norway,2015,4760,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Norway,2016,4856,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Norway,2017,4658,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Norway,2018,4471,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Norway,2019,4629,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Norway,2020,4331,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Norway,2021,4564,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Norway,2022,4329,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Norway,2023,4031,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Norway,2024,4209,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Poland,2015,32172,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Poland,2016,31001,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Poland,2017,34435,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Poland,2018,34430,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Poland,2019,32578,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Poland,2020,33026,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Poland,2021,27329,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Poland,2022,25628,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Poland,2023,25252,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Poland,2024,23564,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Portugal,2015,6978,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Portugal,2016,7049,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Portugal,2017,7179,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Portugal,2018,7169,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Portugal,2019,7266,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Portugal,2020,7301,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Portugal,2021,5989,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Portugal,2022,6373,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Portugal,2023,7181,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Portugal,2024,7065,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Romania,2015,17116,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Romania,2016,17259,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Romania,2017,16946,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Romania,2018,18270,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Romania,2019,17669,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Romania,2020,17319,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Romania,2021,16388,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Romania,2022,15777,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Romania,2023,14397,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Romania,2024,13588,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Serbia,2015,5748,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Serbia,2016,5360,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Serbia,2017,5301,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Serbia,2018,5497,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Serbia,2019,5631,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Serbia,2020,5457,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Serbia,2021,4770,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Serbia,2022,5345,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Serbia,2023,5383,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Serbia,2024,5311,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Sweden,2015,9460,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Sweden,2016,9677,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Sweden,2017,9491,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Sweden,2018,9378,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Sweden,2019,9620,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Sweden,2020,9677,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Sweden,2021,9071,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Sweden,2022,8917,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Sweden,2023,8278,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Sweden,2024,7935,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Slovenia,2015,1729,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Slovenia,2016,1702,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Slovenia,2017,1626,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Slovenia,2018,1628,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Slovenia,2019,1656,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Slovenia,2020,1576,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Slovenia,2021,1554,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Slovenia,2022,1480,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Slovenia,2023,1385,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Slovenia,2024,1418,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Slovakia,2015,4631,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Slovakia,2016,4580,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Slovakia,2017,4791,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Slovakia,2018,4791,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Slovakia,2019,4781,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Slovakia,2020,4990,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Slovakia,2021,4665,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Slovakia,2022,4398,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Slovakia,2023,3986,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Slovakia,2024,3989,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,San Marino,2017,23,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Türkiye,2015,119687,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Türkiye,2016,114009,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Türkiye,2017,114452,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Türkiye,2018,107187,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Türkiye,2019,103798,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Türkiye,2020,94718,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Türkiye,2022,87230,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Ukraine,2015,34981,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Ukraine,2016,31568,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Ukraine,2017,30514,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Ukraine,2018,30206,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Ukraine,2019,27801,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Ukraine,2020,27928,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Ukraine,2021,21931,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Ukraine,2022,18062,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,United Kingdom,2015,64415,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,United Kingdom,2016,63427,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,United Kingdom,2017,62462,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,United Kingdom,2018,62288,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,United Kingdom,2019,60694,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Kosovo*,2015,1955,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Kosovo*,2016,1778,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Kosovo*,2017,1800,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Kosovo*,2018,1932,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Kosovo*,2019,1896,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Kosovo*,2020,1864,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,January,Kosovo*,2021,1628,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Andorra,2018,31,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Albania,2015,2350,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Albania,2016,2274,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Albania,2017,2169,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Albania,2018,2029,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Albania,2019,1776,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Albania,2020,2006,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Albania,2021,1989,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Albania,2022,1867,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Albania,2023,1712,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Albania,2024,1662,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Armenia,2015,2800,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Armenia,2016,2218,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Armenia,2017,2591,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Armenia,2018,2541,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Armenia,2019,2481,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Armenia,2020,2543,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Armenia,2022,2476,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Armenia,2023,2639,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Austria,2015,6281,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Austria,2016,6596,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Austria,2017,6723,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Austria,2018,6529,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Austria,2019,6363,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Austria,2020,6327,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Austria,2021,6641,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Austria,2022,6188,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Austria,2023,5825,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Austria,2024,6046,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Azerbaijan,2015,13976,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Azerbaijan,2016,14898,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Azerbaijan,2017,12469,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Azerbaijan,2018,11393,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Azerbaijan,2019,11031,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Azerbaijan,2020,11042,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Azerbaijan,2021,10172,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Bosnia and Herzegovina,2022,2002,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Bosnia and Herzegovina,2023,1947,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Bosnia and Herzegovina,2024,1849,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Belgium,2015,9145,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Belgium,2016,9511,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Belgium,2017,9227,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Belgium,2018,8649,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Belgium,2019,8826,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Belgium,2020,8733,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Belgium,2021,8731,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Belgium,2022,8957,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Belgium,2023,8576,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Belgium,2024,8884,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Bulgaria,2015,5162,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Bulgaria,2016,5181,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Bulgaria,2017,4850,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Bulgaria,2018,4655,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Bulgaria,2019,4690,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Bulgaria,2020,4630,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Bulgaria,2021,4651,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Bulgaria,2022,4398,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Bulgaria,2023,4616,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Bulgaria,2024,4477,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Belarus,2015,8476,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Belarus,2016,9355,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Belarus,2017,7908,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Belarus,2018,7229,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Switzerland,2015,6402,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Switzerland,2016,6791,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Switzerland,2017,6610,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Switzerland,2018,6512,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Switzerland,2019,6398,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Switzerland,2020,6738,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Switzerland,2021,6876,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Switzerland,2022,6072,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Switzerland,2023,6059,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Switzerland,2024,6013,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Cyprus,2015,623,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Cyprus,2016,669,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Cyprus,2017,648,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Cyprus,2018,628,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,February,Cyprus,2019,644,,
